asset_id,technical_name,source_ref,column_names_text,business_domain,llm_consensus_score,_votes,review_reason
1131166,OM_DST_ACCT_AET,PS_OM_DST_ACCT_AET,BUSINESS_UNIT | DISTRIB_SET_ID | DISTRIB_TYPE | DST_ID_DIS | DST_ID_REV | DST_ID_SUR | DST_PCT_DIS | DST_PCT_REV | DST_PCT_SUR | DST_RULE_CD | OM_DACCT2_TAO_NAME | OM_DACCT_TAO_NAME | OM_DSET_TAO_NAME | OM_FLAG | OM_HDR_TAO_NAME | OM_LINE_TAO_NAME | OM_RLSET_TAO_NAME | OM_SCH_TAO_NAME | OPRID | ORDER_INT_LINE_NO | ORDER_NO | ORDER_NO_TO | PROCESS_INSTANCE | SCHED_LINE_NBR | SEQ_NUM | SEQUENCE_NBR | SETID_CUST_GRP | SETID_CUSTOMER | SETID_DST_RULE | SETID_PRDGP_ACT | SETID_PROD_GRP | SETID_PRODUCT | SETID_REGION,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1131170,OME_ADR_TAO,PS_OME_ADR_TAO,ADDRESS1 | ADDRESS2 | ADDRESS3 | ADDRESS4 | ADDR_FIELD1 | ADDR_FIELD2 | ADDR_FIELD3 | AUDIT_ACTN | BUSINESS_UNIT | CITY | CNTCT_NAME1 | COUNTRY | COUNTRY_CODE | COUNTY | CUST_ADDR_TYPE | DATETIME_ADDED | EIP_CTL_ID | EIP_DTA_STATUS | EIP_PROGRAM | EMAILID | EXTENSION | FAX | GEO_CODE | HOUSE_TYPE | IN_CITY_LIMIT | LAST_MAINT_OPRID | LASTUPDDTTM | NAME1 | NUM1 | NUM2 | ORDER_INT_LINE_NO | ORDER_NO | PHONE | POSTAL | PROCESS_INSTANCE | SCHED_LINE_NBR | SEQ_NUM | STATE,Ventes & Clients,0.5,"['Ventes & Clients', 'Other']",coin_flip_reject
1131398,OMETRPTPRDTAO,PS_OMETRPTPRDTAO,BUSINESS_UNIT | EFFDT | EFF_STATUS | GLOBAL_FLAG | ORDER_DATE | ORDER_INT_LINE_NO | ORDER_NO | PROCESS_INSTANCE | PRODUCT_GROUP | PRODUCT_ID | SETID,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1131399,OMETRPTREGTAO,PS_OMETRPTREGTAO,BUSINESS_UNIT | EFFDT | EFF_STATUS | GLOBAL_FLAG | ORDER_NO | PROCESS_INSTANCE | REGION_CD | SETID | SHIP_TO_CUST_ID,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1131605,OMPB_BOOK_OUT,PS_OMPB_BOOK_OUT,AUDIT_ACTN | BUSINESS_UNIT | CURRENCY_CD | CUST_ID | EFFDT_CATALOG | END_DATE | IN_PROCESS_FLG | NAME1 | OMPB_BOOK_DEFN_ID | OMPB_BOOK_DESCR | OMPB_BOOK_FOR_FLG | OMPB_BOOK_FOR_FLGX | OMPB_BOOK_FOR_OPR | OMPB_BOOK_FOR_OPRX | OMPB_BOOK_FOR_TO | OMPB_BOOK_FOR_VAL | OMPB_BOOK_ID | OMPB_BOOK_TYPE | OMPB_BOOK_TYPEX | OMPB_CATALOG_FLG | OMPB_CATALOG_FLGX | OMPB_CATALOG_OPR | OMPB_CATALOG_OPRX | OMPB_CATALOG_TO | OMPB_CATALOG_VAL | OMPB_COMMON_FLG | OMPB_COMMON_FLGX | OMPB_DEFN_DESCR | OMPB_DELTA_BK_FLG | OMPB_DELTA_BK_FLGX | OMPB_EFFDT | OMPB_INACTPRD_FLG | OMPB_INACTPRD_FLGX | OMPB_INBU_OPR | OMPB_INBU_OPRX | OMPB_INBU_TO | OMPB_INBU_VAL | OMPB_INSTANCE | OMPB_LISTPRC_FLG | OMPB_LISTPRC_FLGX | OMPB_NOVALMCH_FLG | OMPB_NOVALMCH_FLGX | OMPB_PRICELST_OPR | OMPB_PRICELST_OPRX | OMPB_PRICELST_TO | OMPB_PRICELST_VAL | OMPB_PRODUCT_FLG | OMPB_PRODUCT_FLGX | OMPB_PRODUCT_OPR | OMPB_PRODUCT_OPRX | OMPB_PRODUCT_TO | OMPB_PRODUCT_VAL | OMPB_SCON_OPR | OMPB_SCON_OPRX | OMPB_SCON_TO | OMPB_SCON_VAL | OMPB_SRC_INSTANCE | OPRID | PROCESS_INSTANCE | PROCESS_NAME | RATE_DATE | RT_TYPE | RUN_DTTM | SETID | START_DT | TMPLDEFN_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Finance & Contrôle']",coin_flip_reject
1131641,OMPB_DATE_TAO,PS_OMPB_DATE_TAO,END_DATE | PROCESS_INSTANCE | PRODUCT_ID | SOLD_TO_CUST_ID | START_DT | UNIT_OF_MEASURE,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1131696,OMPB_PROD_TAO,PS_OMPB_PROD_TAO,CATALOG_NBR | CURRENCY_CD | CURRENCY_CD_BASE | CUST_ID | DESCR | EFF_STATUS | INV_ITEM_ID | PROCESS_INSTANCE | PRODUCT_ID | RATE_DATE | RT_TYPE | SETID,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1131698,OMPB_QTY_TAO,PS_OMPB_QTY_TAO,END_DATE | PROCESS_INSTANCE | PRODUCT_ID | QTY_MAX | QTY_MIN | SOLD_TO_CUST_ID | START_DT | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,0.5,"['Ventes & Clients', 'Supply Chain / Logistique / Production']",coin_flip_reject
1131704,OMPB_RULE,PS_OMPB_RULE,BUSINESS_UNIT | EOEP_ACTION_TYPE | EOEP_ADJ_METHOD | EOEP_ALTCSTUSE_FLG | EOEP_APP_CD | EOEP_BAUSE_FLG | EOEP_CHILD_CDS | EOEP_COSTUSE_FLG | EOEP_LISTUSE_FLG | EOEP_LONG | EOEP_MAXQTY_UOM | EOEP_MAX_QUANTITY | EOEP_MEPR_FLG | EOEP_ONETIME_FLG | EOEP_PRCBASE_FLG | EOEP_PRC_MATCH_FLG | EOEP_PTD_FLG | EOEP_ROLLUP_FLG | EOEP_ROLLUP_RULE | EOEP_ROUND_FLG | EOEP_ROUND_ID | EOEP_RULE_ID | EOEP_RULE_STATUS | EOEP_RULEXCL_FLG | EOEP_SOURCE | EOEP_STOP_FLG | EOEP_TD_PROMO_CD | EOEP_TIERED_FLG | EOEP_TIERED_INCRE | EOEP_UOMROLLUP_FLG | EOEP_USE_GRC_DAYS | MERCH_TYPE | OMPB_ACTIVE_ROW | OMPB_BOOK_DEFN_ID | OMPB_BOOK_ID | OMPB_INSTANCE | PRICEPGM_FLAG,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Other']",coin_flip_reject
1131790,OM_PWCLC_TAO,PS_OM_PWCLC_TAO,BUSINESS_UNIT_IN | COST_EFF_DTTM | CURRENCY_CD | DATE_SEL_DT | EFFDT | INV_ITEM_ID | PROCESS_INSTANCE | PRODUCT_ID | SETID | SETID_PROFILE | UNIT_COST | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Finance & Contrôle']",coin_flip_reject
1131861,OM_RUN_PPRC_OUT,PS_OM_RUN_PPRC_OUT,BUSINESS_UNIT | BUSINESS_UNIT_IN | CATALOG_NBR | CUST_ID | CUSTOMER_GROUP | DESCR | EFFDT | OM_PARM_SEL_OPT | OM_PARM_SEL_TYPE | OPRID | PRICE_LIST_ID | PRODUCT_GROUP | REQUEST_ID | RUN_CNTL_ID,Ventes & Clients,0.5,"['Ventes & Clients', 'Finance & Contrôle']",coin_flip_reject
1131893,OM_TRFT_AET,PS_OM_TRFT_AET,BLANK | BUSINESS_UNIT | BUSINESS_UNIT_IN | BUSINESS_UNIT_OLD | BUSINESS_UNIT_OM | CARRIER_ID | CARRIER_ID_EXP | CATEGORY_CD | CNTRCT_ID | COMMODITY_CD | COUNTER | COUNTRY | CURRENCY_CD | CURRENCY_CD_BASE | CUST_GROUP_FLAG | CUSTOMER_GROUP | DELETE_FLG | EXT_NET_PRC_BASE | FLAG | FREIGHT_AMT | FREIGHT_AMT_BSE | FREIGHT_CHARGE | FREIGHT_CHARGE_BSE | FREIGHT_TAX_AMT | FREIGHT_TAX_BASE | FREIGHT_TAX_PCT | FREIGHT_TERMS | FREIGHT_TERMS_EXP | FRT_BREAK_ID | FRT_CHRG_METHOD | HARMONIZED_CD | INVENTORY_ITEM | INV_ITEM_GROUP | INV_ITEM_ID | LOAD_ID | LOCATION | OPRID | ORDER_DATE | ORDER_GRP | ORDER_INT_LINE_NO | ORDER_NO | PACKING_VOLUME | PACKING_WEIGHT | PO_ID | PROCESS_INSTANCE | PROC_FREIGHT | PRODUCT_GROUP | PRODUCT_GROUP_FLAG | PRODUCT_ID | PRODUCT_KIT_FLAG | QTY_AVAILABLE | QTY_ORDERED | RECNAME_1 | RECNAME_2 | REGION_CD | REGION_FLAG | ROUTE_CD | RUN_CNTL_ID | SCHED_SHIP_DTTM | SEQ_NUM | SETID_CUST_GRP | SETID_CUSTOMER | SETID_INV_ITEM | SETID_PROD_GRP | SETID_PRODUCT | SETID_REGION | SETID_TRFT | SHIP_FROM_BU | SHIP_ID_EST | SHIPPING_VOLUME | SHIPPING_WEIGHT | SHIP_PRIORITY_ID | SHIP_TO_CUST_ID | SHIPTO_ID | SHIP_TYPE_ID | SHIP_TYPE_ID_EXP | SKIP_EXTFRT_FLAG | SOLD_TO_CUST_ID | SOURCE_CD | SOURCE_CODE | SQL_WHERE_001 | STATE | TEMP_FLD | TOTAL_VOLUME | TOTAL_WEIGHT | TRFT_FEATURE_CD | TRFT_RULE_CD | TRFT_SET_ID | TRFT_SRC_SORT | TRFT_SRC_TYPE | UNIT_MEASURE_SHIP | UNIT_MEASURE_STD | UNIT_MEASURE_VOL | UNIT_MEASURE_WT | UNIT_OF_MEASURE | VENDOR_ID | VNDR_FRT_GROUP | VNDR_LOC | WHERE_CLAUSE_LONG | X_VENDOR_ID | X_VNDR_LOC,Supply Chain / Logistique / Production,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1132803,ORD_STAT_AET,PS_ORD_STAT_AET,BILL_BACK_AMT | BILL_BACK_AMT_BASE | BUSINESS_UNIT | CR_CARD_NBR | CR_CARD_NBR_E | INB_RUN_DATE | LAST_DTTM_UPD_FROM | LAST_DTTM_UPD_TO | LAST_RUN_DTM | LAST_RUN_INDICATOR | OFF_INVOICE_AMT | OFF_INVOICE_AMT_BS | OM_FLAG | OPRID | ORDER_DATE | ORDER_DATE_TO | ORDER_INT_LINE_NO | ORDER_NO | ORDER_NO_TO | ORDER_TYPE_CD | ORD_STAT_CANCELED | ORD_STAT_CLOSED | ORD_STAT_OPEN | ORD_STAT_PENDING | PROCESS_INSTANCE | REQUEST_ID | RUN_CNTL_ID | SCHED_LINE_NBR | SOLD_TO_CUST_ID | SOURCE_CD | TOTAL_EXTRACT | WHERE_LONG,Finance & Contrôle,0.5,"['Ventes & Clients', 'Finance & Contrôle']",coin_flip_reject
1132806,ORDSTAT_CP_HDR,PS_ORDSTAT_CP_HDR,AUDIT_ACTN | BUSINESS_UNIT | BUSINESS_UNIT_IN | BUSINESS_UNIT_PO | COMP_OCCUR | CONFIG_CODE | CP_COMP_SEQ | CP_MODE | CP_TEMPLATE_ID | CUST_ID | IN_PROCESS_FLG | INV_ITEM_ID | LASTUPDDTTM | MFG_PROCESS_FLG | MFG_PURCH_FLG | OPTIONAL_SHIP | ORDER_INT_LINE_NO | ORDER_NO | PARENT_ITEM_ID | PO_DISTRIB_STATUS | PRDN_AREA_CODE | PRICE_REQ | PROCESS_INSTANCE | PRODUCT_ID | PRODUCTION_ID | QTY_CODE | QTY_PER | QTY_REQ | REQ_ID | REQ_LINE_NBR | REQ_SCHED_NBR | SCHED_ARRV_DTTM | SETID | SOURCE_CD | UNIT_OF_MEASURE,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'Supply Chain / Logistique / Production']",coin_flip_reject
1132843,ORDTAXDTL_TEOA,PS_ORDTAXDTL_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1132918,ORG_DOC_NBR_SER,PS_ORG_DOC_NBR_SER,DESCR1 | EXD_DOC_NBR_SER | EXD_OVERWRITE_FLG | EXD_TXN_TYPE | SETID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1133079,P6_EX_TA5,PS_P6_EX_TA5,ACTIVITY_ID | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ANALYSIS_TYPE | BILLING_ACTION | BUDGET_REF | BUSINESS_UNIT_GL | BUSINESS_UNIT_PC | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | COUNTRY | DATE_UNDER_RPT | DEPTID | DT_TIMESTAMP | EMPLID | EMPL_RCD | FUND_CODE | LOCALITY | OPERATING_UNIT | P6_TIME_STS_DTTM | PERIOD_END_DT | PROCESS_INSTANCE | PRODUCT | PROGRAM_CODE | PROJECT_ID | RESOURCE_CATEGORY | RESOURCE_SUB_CAT | RESOURCE_TYPE | RSRCHOUR_OBJECTID | SETID | STATE | TIME_QUANTITY | TIME_SHEET_ID | TRC | UNIT_OF_MEASURE | VERSION_NUM,RH,0.5,"['RH', 'Finance & Contrôle']",coin_flip_reject
1133187,P6_RSRC_DEPT,PS_P6_RSRC_DEPT,AE_APPLID | DEPTID | OPRID | REQUEST_NBR | RUN_CNTL_ID,RH,0.5,"['RH', 'IT & Sécurité']",coin_flip_reject
1133372,PAM_ERR,PS_PAM_ERR,BUSINESS_UNIT | BUSINESS_UNIT_GL | DISTRIB_LINE_NUM | FUND_CODE | PROCESS_INSTANCE | VOUCHER_ID | VOUCHER_LINE_NUM,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1134023,PC_CPY_DEG_TAO,PS_PC_CPY_DEG_TAO,ACCOMPLISHMENT | BUSINESS_UNIT | MAJOR_CODE | PC_CPY_UNIQUEID | PROJECT_ID | TEAM_MEMBER | TEAM_MEMBER_CLASS | TEAM_MEMBER_IND | WEIGHT_POINTS,RH,0.5,"['RH', 'Other']",coin_flip_reject
1134025,PC_CPY_DESC_TAO,PS_PC_CPY_DESC_TAO,BUSINESS_UNIT | DESCR254 | DESCRLONG | DTTM_STAMP | OPRID | PC_CPY_UNIQUEID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1134030,PC_CPY_MEM_TAO,PS_PC_CPY_MEM_TAO,ACCOMPLISHMENT | BUSINESS_UNIT | PC_CPY_UNIQUEID | PROJECT_ID | TEAM_MEMBER | TEAM_MEMBER_CLASS | TEAM_MEMBER_IND | WEIGHT_POINTS,RH,0.5,"['Other', 'RH']",coin_flip_reject
1134051,PC_CPY_RES_REC,PS_PC_CPY_RES_REC,BUSINESS_UNIT | PC_RES_COPY_REC | PC_RES_REC_NAME | PC_TEMP_REC_NAME,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1134292,PC_GNT_CRITERIA,PS_PC_GNT_CRITERIA,DEPTID | FIELDNAME | FIELD_VALUE | INCENTIVE_ID | LOCATION | PROFILE_ID,RH,0.5,"['Other', 'RH']",coin_flip_reject
1134299,PC_GNT_SCHED,PS_PC_GNT_SCHED,APPROVAL_DATE | APPROVED_FLG | INCENTIVE_ID | MSTONE_SEQ | VERIFY_BTN,RH,0.5,"['Other', 'RH']",coin_flip_reject
1134514,PC_NEXTNUMBER,PS_PC_NEXTNUMBER,PCUSER_INSTANCE | PMREV_INSTANCE,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1134586,PC_PIC_ADD_TBL,PS_PC_PIC_ADD_TBL,BUSINESS_UNIT | DESCR | PC_PIC_EXPLANATION | PC_PIC_STEP_DESCR | PC_PIC_STEP_GRP_ID | PC_PIC_STEP_ID | PROJECT_ID | SEQ_NBR,Other,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1134594,PC_PIC_EXPL_LNG,PS_PC_PIC_EXPL_LNG,BUSINESS_UNIT | DESCRLONG | LANGUAGE_CD | PC_PIC_STEP_GRP_ID | PC_PIC_STEP_ID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1134840,PC_RES_PA_TA8,PS_PC_RES_PA_TA8,ACTIVITY_ID | BUSINESS_UNIT | BUSINESS_UNIT_PO | CURRENCY_CD | DISTRIB_LINE_NUM | DST_ACCT_TYPE | LINE_NBR | PO_ID | PROCESS_INSTANCE | PROJECT_ID | RESOURCE_AMOUNT2 | RESOURCE_QUANTITY2 | SCHED_NBR,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1134882,PC_RT_D_L_TA1,PS_PC_RT_D_L_TA1,BUSINESS_UNIT | DESCR | DETAIL_NO | EFFDT | LINE_NO | OVERRIDE_SRC | PC_TEMPLATE_ID | PROCESS_INSTANCE | RATE_AMT | RATE_DEF_TYPE | RATE_NAME | RATE_OPTION | TEMPLATE_TYPE | TGT_AN_TYPE | TGT_RES_CATEGORY | TGT_RES_SUB_CAT | TGT_RES_TYPE | TGT_SEQ_NBR | TGT_VAR_ROW_ACT | TO_CUR,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1134885,PC_RT_DTL_TA1,PS_PC_RT_DTL_TA1,ACCOUNT | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ALTACCT | ANALYSIS_TYPE | BUDGET_REF | BUSINESS_UNIT | BUSINESS_UNIT_GL | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | COST_PER_USE | CURRENCY_CD | DEPTID | DESCR254_MIXED | DETAIL_NO | EFFDT | EMPLID | FUND_CODE | JOBCODE | OPERATING_UNIT | OVERTIME_RATE | PC_MSP_RES_ID | PC_TEMPLATE_ID | PROCESS_INSTANCE | PRODUCT | PROGRAM_CODE | PROJ_ROLE | RESOURCE_CATEGORY | RESOURCE_SUB_CAT | RESOURCE_TYPE | SCH_LABOR_IND | SEQ_NBR | STANDARD_RATE | TEMPLATE_TYPE | TIME_RPTG_CD | UNIT_OF_MEASURE,Finance & Contrôle,0.5,"['Finance & Contrôle', 'RH']",coin_flip_reject
1134910,PC_SCH_PRODUCT,PS_PC_SCH_PRODUCT,DESCR | ODBC_ALIAS | PC_SCH_PRODUCT | PC_TRACE_LOG,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1135090,PC_TIER_TPL_SEQ,PS_PC_TIER_TPL_SEQ,PC_TRANS_ID | SEQ_NBR | SETID | TIER_TEMPLATE | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,0.5,"['Other', 'Supply Chain / Logistique / Production']",coin_flip_reject
1135101,PC_TIP_LANG_WRK,PS_PC_TIP_LANG_WRK,AP | AR | BI | CA | DESCR80 | EX | GL | GM | INV | LANGUAGE_CD | OWNER_ID | PC | PO | TIP_STAGE,Finance & Contrôle,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1135137,PC_TP_TK_TAO,PS_PC_TP_TK_TAO,ACTIVITY_ID | ADJUSTED_FLAG | ADJUSTMENT_PCT | BUSINESS_UNIT | CHANGE_QUANTITY | CONTRACT_LINE_NUM | CONTRACT_NUM | LIMIT_FLAG | PC_TRANS_ID | PROCESS_INSTANCE | PROCESS_STATUS | PROJECT_ID | RATE_DEF_BIL | RATE_DEF_COST | RATE_DEF_REV | RATE_PLAN_TYPE | RESOURCE_CATEGORY | RESOURCE_ID | RESOURCE_SUB_CAT | RESOURCE_TYPE | SEQ_NBR | TEMPLATE_TYPE | UOM_TIER,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1135381,PG_CUSOPT_TAO,PS_PG_CUSOPT_TAO,BUSINESS_UNIT | CUST_ID | DST_ID_AR | EFFDT | EFFDT_TO | ENTRY_REASON | ENTRY_USE_ID | GROUP_BU | GROUP_ID | PROCESS_INSTANCE,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1135498,PGM_CHC_ACT_LG,PS_PGM_CHC_ACT_LG,ACTIVITY_ID | BUSINESS_UNIT | CHANGE_REQ_ID | COMMENTS_DETAIL | DESCR | LANGUAGE_CD | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1135508,PGM_CHC_PRD_LG,PS_PGM_CHC_PRD_LG,BUSINESS_UNIT | CHANGE_REQ_ID | LANGUAGE_CD | PRJ_CHNG_DESCR | PROJECT_ID,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1135591,PGM_HLT2_TAO,PS_PGM_HLT2_TAO,AN_GRP_ACTV_BUD | AN_GRP_TOT_COSTS | BUSINESS_UNIT | EFFDT | PC_HEALTH | PC_HEALTH_CALC | PC_HEALTH_TYPE | PROCESS_INSTANCE | PROJECT_ID | SEQUENCE_NBR | TREE_NAME | TREE_NODE_NUM | TREE_NODE_NUM_END,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1135928,PI_RES_AREA_ID,PS_PI_RES_AREA_ID,AREA_ID | OLD_AREA_ID | PI_ID | PI_LINE_NUM,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1135943,PI_RESULTS,PS_PI_RESULTS,ASSET_ID | HAND_HELD_OPERATOR | INV_ASSET_SRC | MATCH_STATUS | MESSAGE_NBR | MESSAGE_NBR02 | MESSAGE_SET_NBR | PI_ERROR_DEPT_SW | PI_ERROR_SW | PI_ID | PI_LINE_NUM | REVIEW_SW,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1135969,PIR_TB_TMP,PS_PIR_TB_TMP,BANK_ACCT_KEY | BANK_CD | BANK_SETID | FUND_CODE | PROCESS_INSTANCE | PYMNT_ID | PYMNT_STATUS | SPS_BETC | SPS_TAS,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1136407,PL_MM_PPR_TAO,PS_PL_MM_PPR_TAO,BOM_CODE | BUSINESS_UNIT | INV_ITEM_ID | PL_PLAN_STATUS | PRIORITY_RANK | PROBINST | PROCESS_INSTANCE | RTG_CODE | STATUS | TARGET_DATE | TOTAL_QTY | VERSION,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1136436,PL_OCAL_INS_AET,PS_PL_OCAL_INS_AET,BUSINESS_UNIT | ENTIRE_DAY | PROCESS_INSTANCE | SHIP_DAY | TIME_FROM | TIME_TO | USE_FOR_RECV_FLG | USE_FOR_SHIP_FLAG,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1136745,PL_PROD_OP_AET,PS_PL_PROD_OP_AET,BUSINESS_UNIT | OP_SEQUENCE | PROCESS_INSTANCE | PRODUCTION_ID | QTY_SCRAPPED,Supply Chain / Logistique / Production,0.5,"['IT & Sécurité', 'Supply Chain / Logistique / Production']",coin_flip_reject
1136752,PL_PROD_OP_TMP,PS_PL_PROD_OP_TMP,BUSINESS_UNIT | FROZEN_FLG | OP_END_DT | OP_END_TIME | OP_SEQUENCE | OP_START_DT | OP_START_TIME | PRODUCTION_TASK,Supply Chain / Logistique / Production,0.5,"['IT & Sécurité', 'Supply Chain / Logistique / Production']",coin_flip_reject
1136811,PL_RN_MRP_REQ,PS_PL_RN_MRP_REQ,CALC_LLC | CANCEL_ENTERED_PR | CANCEL_FIRMED_PR | CANCEL_FIRM_PLPO | CANCEL_FIRM_PLPR | CANCEL_FIRM_PLTR | CANCEL_INPRCS_PR | CANCEL_PID | CANCEL_PO | CANCEL_RELEASED_PR | CANCEL_TRANSFER | COLLECT_FINISH_CNT | COLLECT_START_CNT | DEFER_SUPPLIES | IGNORE_SAFETY | MRP_INCL_DISTRIB | MRP_INCL_MASTER | MRP_INCL_MAT | OPRID | PLANNING_MODE | PROBINST | REGEN_FORECAST | RUN_CNTL_ID | START_PLUGIN | URL,Supply Chain / Logistique / Production,0.5,"['Achats & Fournisseurs', 'Supply Chain / Logistique / Production']",coin_flip_reject
1136936,PL_SRC_TMPL_DEL,PS_PL_SRC_TMPL_DEL,BOM_CODE | BUSINESS_UNIT | BUS_UNIT_SOURCE | BUYER_ID | INV_ITEM_ID | ITMV_PRIORITY_LOC | MG_ASSOCIATED_BOM | PL_OPTION_TYPE | PL_SRC_DEFAULT | PL_UNIT_COST | PRIORITY_NBR | PROBINST | QTY_MAXIMUM | QTY_MINIMUM | RTG_CODE | SHIP_TYPE_ID | VENDOR_ID | VENDOR_SETID | VERSION | VNDR_LOC,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Achats & Fournisseurs']",coin_flip_reject
1136939,PL_SRC_TMPL_INF,PS_PL_SRC_TMPL_INF,BOM_CODE | BUSINESS_UNIT | BUS_UNIT_SOURCE | BUYER_ID | INV_ITEM_ID | ITMV_PRIORITY_LOC | MG_ASSOCIATED_BOM | PL_OPTION_TYPE | PL_SRC_DEFAULT | PL_UNIT_COST | PRIORITY_NBR | PROBINST | QTY_MAXIMUM | QTY_MINIMUM | RTG_CODE | SHIP_TYPE_ID | VENDOR_ID | VENDOR_SETID | VERSION | VNDR_LOC,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Achats & Fournisseurs']",coin_flip_reject
